lb,ub,Qsg,Tout,Tair_true,u_true
22.0,24.0,129.2230227,27.900000000000006,23.038416223519892,-369.90247
22.0,24.0,386.35490730000004,27.900000000000006,23.03937542524281,-444.0156
22.0,24.0,570.9316163999999,27.900000000000006,23.013958218984794,-501.88696
22.0,24.0,434.9552865,27.799999999999997,23.029073915021478,-505.18924
22.0,24.0,417.5911716,27.700000000000003,23.06697031153499,-526.3023
22.0,24.0,321.1946977,27.400000000000006,23.0800512977547,-531.1824
22.0,24.0,328.2988059,27.099999999999994,23.082178344778754,-541.2082
22.0,24.0,401.4195155,26.799999999999997,23.079784298420922,-543.6375
22.0,24.0,201.46750749999995,26.5,23.103619037872562,-546.1093
22.0,24.0,225.41612080000002,26.200000000000003,23.066001945019316,-537.3728
22.0,24.0,85.96295139,26.0,23.057725623484806,-513.84155
22.0,24.0,132.263968,25.599999999999994,23.035770290287864,-510.23453
22.0,24.0,44.55,25.299999999999997,23.00800171506874,-372.0314
22.0,24.0,47.78803053,25.299999999999997,22.95948383256049,-344.75015
22.0,24.0,23.43,24.200000000000003,22.948407077502928,-304.63126
22.0,24.0,11.055,23.799999999999997,22.955153581685995,-275.91672
22.0,24.0,17.34427507,23.4,22.948798681306172,-255.89624
15.0,28.0,0.0,23.299999999999997,22.934526075239297,-248.76155
15.0,28.0,0.0,23.10000000000001,22.89877171408868,-1077.598
15.0,28.0,0.0,22.799999999999997,21.592961414650134,-665.77966
15.0,28.0,0.0,22.400000000000006,21.923453032802016,-793.1219
15.0,28.0,0.0,22.1,21.676068169726896,-577.21277
15.0,28.0,0.0,21.799999999999997,21.873804983526412,-565.1945
15.0,28.0,0.0,21.5,21.84405448832757,-527.73456
15.0,28.0,0.0,21.299999999999997,21.832152640769383,-402.48495
15.0,28.0,0.0,21.200000000000003,21.96343966719366,-419.38876
15.0,28.0,0.0,21.0,21.91405763248669,-399.63013
15.0,28.0,0.0,20.9,21.899668099046078,-393.80096
15.0,28.0,0.0,20.799999999999997,21.87220381075346,-380.42853
15.0,28.0,0.0,20.60000000000001,21.857142638656185,-375.28033
15.0,28.0,0.0,20.5,21.833627757282137,-357.94992
15.0,28.0,0.0,20.4,21.82939252266022,-354.95523
15.0,28.0,0.0,20.299999999999997,21.808927065442063,-349.75766
15.0,28.0,0.0,20.299999999999997,21.791325149565793,-347.53555
15.0,28.0,0.0,20.299999999999997,21.77153311630032,-345.0369
15.0,28.0,1.954344237,20.700000000000003,21.753655289626526,-342.7799
15.0,28.0,4.931707127,21.0,21.73990823252689,440.74704
22.0,24.0,6.891126881,21.299999999999997,22.919524879874828,329.3924
22.0,24.0,9.896961321000001,21.6,22.978316028591877,268.64746
22.0,24.0,14.81197036,22.0,22.97287292380268,228.7941
22.0,24.0,20.79,22.5,22.982522284613488,91.89877
22.0,24.0,27.68662068,23.0,23.038720504583146,51.426453
22.0,24.0,36.63,23.5,23.04897489993315,0.45443726
22.0,24.0,45.51401063,23.9,23.03422128304495,-31.863892
22.0,24.0,53.459999999999994,24.400000000000006,23.03926130581874,-81.074646
22.0,24.0,63.33683077,24.900000000000006,23.017871667718204,-106.84317
22.0,24.0,71.28,25.299999999999997,23.025092820522147,-140.7796
22.0,24.0,79.16624935,25.599999999999994,23.02114622834585,-163.72989
22.0,24.0,145.8926616,25.900000000000006,23.0291669502273,-204.31155
22.0,24.0,246.5667647,26.0,23.025857122873735,-250.95932
22.0,24.0,173.07941279999997,26.099999999999994,23.027508574843317,-273.6081
22.0,24.0,111.61102690000001,26.200000000000003,23.02911827455959,-282.45612
22.0,24.0,82.05310562,26.299999999999997,23.034685226189346,-300.20416
22.0,24.0,74.19246745,26.299999999999997,23.021179469856882,-304.94104
22.0,24.0,67.15172557,26.299999999999997,23.022047900403386,-320.147
22.0,24.0,56.36594848,26.200000000000003,23.00583079879018,-319.5572
22.0,24.0,47.31673084,26.0,23.006192959449294,-328.29578
22.0,24.0,36.56434314,25.700000000000003,22.991061027345058,-322.0167
22.0,24.0,28.54180564,25.5,22.99154951598606,-317.9309
22.0,24.0,24.64515933,25.0,22.988426697662252,-309.5163
22.0,24.0,21.52299628,24.5,22.98899064096156,-211.39041
22.0,24.0,21.52299628,24.5,22.926133445547492,-195.89716
22.0,24.0,28.45028077,23.299999999999997,22.92397529987514,-181.22015
22.0,24.0,17.02902314,22.700000000000003,22.926200287262944,-159.90314
22.0,24.0,6.533503284,22.0,22.932596762956155,-142.38419
15.0,28.0,0.0,21.799999999999997,22.930992612582493,-162.01636
15.0,28.0,0.0,21.6,22.872396487157665,-935.1694
15.0,28.0,0.0,21.5,21.659589863075464,-650.26526
15.0,28.0,0.0,21.299999999999997,21.82590107766968,-646.2308
15.0,28.0,0.0,21.299999999999997,21.762137660277283,-528.41583
15.0,28.0,0.0,21.200000000000003,21.852281972702492,-511.8099
15.0,28.0,0.0,21.200000000000003,21.826321780951286,-483.0018
15.0,28.0,0.0,21.200000000000003,21.81235926052332,-391.5387
15.0,28.0,0.0,21.1,21.902621823981995,-402.305
15.0,28.0,0.0,21.0,21.863877846920236,-385.21375
15.0,28.0,0.0,20.9,21.85334601457824,-380.73737
15.0,28.0,0.0,20.700000000000003,21.830431838366696,-368.9482
15.0,28.0,0.0,20.5,21.818521133881372,-364.78888
15.0,28.0,0.0,20.299999999999997,21.798101077285345,-348.9111
15.0,28.0,0.0,20.099999999999994,21.795304043846507,-348.03784
15.0,28.0,0.0,19.799999999999997,21.773883237771223,-345.3336
15.0,28.0,0.0,19.5,21.75276883359745,-342.66797
15.0,28.0,0.0,19.299999999999997,21.731212719630953,-339.94662
15.0,28.0,3.638580135,19.39999999999999,21.709823711136092,-337.24637
15.0,28.0,25.09481858,19.39999999999999,21.691376638671464,532.34906
22.0,24.0,36.90648805,19.700000000000003,22.999457338657116,391.22723
22.0,24.0,59.93587652,19.900000000000006,23.037703816248154,310.87344
22.0,24.0,27.52226137,20.4,23.010497856315755,268.81296
22.0,24.0,118.1963777,20.9,23.010080153409792,106.36719
22.0,24.0,167.44062230000006,21.5,23.047925381067607,54.449097
22.0,24.0,118.28038059999999,22.1,23.0623008032005,-1.7159119
22.0,24.0,101.9534405,22.599999999999994,23.04258103812649,-36.436096
22.0,24.0,121.0521205,23.200000000000003,23.042524667512104,-90.54538
22.0,24.0,234.8081872,23.5,23.017400006251357,-136.34183
22.0,24.0,349.72610870000005,23.9,23.024201185258462,-198.64194
22.0,24.0,412.05046600000003,24.299999999999997,23.025177654925834,-264.37396
22.0,24.0,252.3750483,24.799999999999997,23.01846186246011,-276.4336
22.0,24.0,386.27135269999997,25.200000000000003,23.033011884530552,-342.66364
22.0,24.0,288.37325419999996,25.599999999999994,23.013915103879164,-359.40997
22.0,24.0,177.9368474,25.799999999999997,23.019683335036788,-351.72604
22.0,24.0,210.03145840000002,26.099999999999994,23.038589753373984,-379.6319
22.0,24.0,176.4324691,26.200000000000003,23.023285943818426,-381.24982
22.0,24.0,83.76268675,26.299999999999997,23.028737815405737,-383.0277
22.0,24.0,226.6549665,26.299999999999997,23.012698703816675,-413.20676
22.0,24.0,204.1074728,26.299999999999997,22.997291796817684,-431.13348
22.0,24.0,243.58685469999998,26.099999999999994,22.979087990396714,-446.29678
22.0,24.0,151.8804602,26.0,22.972875911684753,-436.51514
22.0,24.0,158.2015946,25.599999999999994,22.973790921224747,-430.20883
22.0,24.0,68.78860931,25.200000000000003,22.97760106493258,-305.84592
22.0,24.0,95.48465381,25.200000000000003,22.936671005438846,-296.4668
22.0,24.0,18.43226223,23.9,22.927127890114477,-257.61154
22.0,24.0,27.02785502,23.0,22.93868632596192,-235.54935
22.0,24.0,9.786673601,22.1,22.934671996607477,-206.33794
15.0,28.0,0.0,22.0,22.933176040417393,-201.57468
15.0,28.0,0.0,21.799999999999997,22.897413030316553,-1004.9774
15.0,28.0,0.0,21.700000000000003,21.631541802446932,-672.2646
15.0,28.0,0.0,21.6,21.851754629076044,-703.0208
15.0,28.0,0.0,21.6,21.735844510607578,-566.489
15.0,28.0,0.0,21.6,21.839508611875058,-534.0883
15.0,28.0,0.0,21.5,21.833488101245933,-507.01385
15.0,28.0,0.0,21.4,21.815754815470182,-395.55515
15.0,28.0,0.0,21.299999999999997,21.93191930792869,-410.3613
15.0,28.0,0.0,21.1,21.888504720560192,-392.18695
15.0,28.0,0.0,20.9,21.876772883707243,-387.30463
15.0,28.0,0.0,20.700000000000003,21.851537425748997,-374.7498
15.0,28.0,0.0,20.60000000000001,21.837723568379324,-369.94998
15.0,28.0,0.0,20.4,21.816073388252537,-353.60187
15.0,28.0,0.0,20.200000000000003,21.81233327125862,-350.41086
15.0,28.0,0.0,20.099999999999994,21.792977206476998,-347.74408
15.0,28.0,0.0,20.099999999999994,21.77212880176932,-345.1121
15.0,28.0,0.0,20.0,21.75271068924625,-342.66064
15.0,28.0,3.5940308080000003,20.299999999999997,21.734431400886976,-340.35297
15.0,28.0,21.325625199999998,20.5,21.720042562429953,499.83298
22.0,24.0,40.36277594,21.0,22.988332808234198,361.9582
22.0,24.0,77.34787779999999,21.5,23.03114436112522,268.6034
22.0,24.0,131.29249679999998,22.0,22.994274021869053,198.5328
22.0,24.0,125.3704763,22.599999999999994,22.981069684511795,65.92432
22.0,24.0,77.88504069,23.10000000000001,23.056337739801595,20.027008
22.0,24.0,91.30105174,23.6,23.06105070791839,-36.58722
22.0,24.0,186.72474409999998,23.9,23.041619751501123,-92.99869
22.0,24.0,278.5345762,24.299999999999997,23.035989298376748,-157.62833
22.0,24.0,424.7830614,24.400000000000006,23.028291680516666,-237.0723
22.0,24.0,491.8702072,24.5,23.018953970396346,-311.65784
22.0,24.0,440.4726307,24.799999999999997,23.008503194709572,-353.28925
22.0,24.0,339.75008230000003,25.099999999999994,23.014333467446026,-374.34247
22.0,24.0,355.6998841,25.400000000000006,23.020650684326778,-405.62576
22.0,24.0,231.9797125,25.799999999999997,23.019133209364636,-404.94318
22.0,24.0,138.0259914,26.0,23.025812424700376,-386.83408
22.0,24.0,303.51620519999994,26.200000000000003,23.04355134870503,-454.57886
22.0,24.0,436.70782750000006,26.200000000000003,22.988177225786217,-492.62637
22.0,24.0,375.5812263,26.299999999999997,22.984473151021604,-500.42264
22.0,24.0,406.9985895,26.200000000000003,22.998471803708437,-512.4183
22.0,24.0,199.8957276,26.200000000000003,23.017429647110138,-508.49948
22.0,24.0,267.36404,26.0,22.99778459747431,-505.60153
22.0,24.0,139.7031805,25.799999999999997,23.005376190503824,-498.23166
22.0,24.0,138.9692274,25.5,22.98178664505811,-479.538
22.0,24.0,41.91,25.200000000000003,22.981190301510807,-336.95563
22.0,24.0,87.5884185,25.200000000000003,22.94910128339581,-325.7563
22.0,24.0,19.305,24.299999999999997,22.934583989847752,-283.4438
22.0,24.0,15.99765991,23.799999999999997,22.946299949656144,-259.46228
22.0,24.0,17.41343716,23.299999999999997,22.940707622540007,-240.5856
15.0,28.0,0.0,23.10000000000001,22.9283640196506,-234.5936
15.0,28.0,0.0,23.0,22.893784071488614,-1059.1782
15.0,28.0,0.0,22.9,21.597211309273437,-658.58734
15.0,28.0,0.0,22.799999999999997,21.915976717310905,-770.3614
15.0,28.0,0.0,22.700000000000003,21.695587167294455,-579.81775
15.0,28.0,0.0,22.700000000000003,21.865897021131367,-564.8853
15.0,28.0,0.0,22.599999999999994,21.843861235292938,-539.47144
15.0,28.0,0.0,22.5,21.822532133382666,-401.26743
15.0,28.0,0.0,22.400000000000006,21.97939082661493,-423.3922
15.0,28.0,0.0,22.299999999999997,21.933306414220926,-404.40625
15.0,28.0,0.0,22.200000000000003,21.925793275149715,-400.39313
15.0,28.0,0.0,22.1,21.903637192476207,-388.44086
15.0,28.0,0.0,21.89999999999999,21.893575340855893,-384.6135
15.0,28.0,0.0,21.700000000000003,21.87454103367453,-366.09143
15.0,28.0,0.0,21.5,21.87744720425167,-365.06873
15.0,28.0,0.0,21.299999999999997,21.858663113759526,-356.03662
15.0,28.0,0.0,21.1,21.849672111015742,-354.90155
15.0,28.0,0.0,21.0,21.83080967184546,-352.52026
15.0,28.0,2.9756546060000004,21.6,21.813213146011165,-350.2988
15.0,28.0,32.36037516,22.200000000000003,21.80084013910508,436.45538
22.0,24.0,56.65065971,22.799999999999997,22.996102588497713,287.41025
22.0,24.0,93.30029568,23.4,23.01640363174453,195.35553
22.0,24.0,127.11803940000001,24.200000000000003,22.980174247302358,141.87158
22.0,24.0,211.9756901,24.900000000000006,22.989788297391712,-11.011627
22.0,24.0,183.58361259999998,25.5,23.064221730547988,-78.42996
22.0,24.0,297.4600272,26.099999999999994,23.059324591822964,-170.20483
22.0,24.0,320.95633419999996,26.599999999999994,23.031351068956113,-233.0301
22.0,24.0,440.6484739,27.099999999999994,23.02827862738257,-322.58496
22.0,24.0,401.43530289999995,27.400000000000006,23.00767883582428,-364.98383
22.0,24.0,555.3948862000001,27.799999999999997,23.021373207512603,-447.53442
22.0,24.0,579.6446932,27.900000000000006,23.014320378077336,-492.80597
22.0,24.0,596.2596474999999,28.0,23.041100740785524,-506.22882
22.0,24.0,563.9425544,28.0,23.11119589457893,-519.7868
22.0,24.0,510.96338,28.099999999999994,23.16838930668495,-533.268
22.0,24.0,597.8935127000001,28.099999999999994,23.205682572110064,-550.3835
22.0,24.0,521.4440093999999,28.200000000000003,23.257523739419057,-593.7072
22.0,24.0,512.9331867,28.099999999999994,23.23776474748948,-597.32544
22.0,24.0,405.236626,28.099999999999994,23.264162963953453,-612.45374
22.0,24.0,403.4605292,27.900000000000006,23.24591126513628,-611.432
22.0,24.0,250.769673,27.700000000000003,23.250417421864736,-603.70734
22.0,24.0,208.73005190000003,27.099999999999994,23.223885042335088,-594.4425
22.0,24.0,129.4485911,26.599999999999994,23.19436112091563,-592.9318
22.0,24.0,90.93654566,25.700000000000003,23.133390163110114,-564.5308
22.0,24.0,59.235,24.799999999999997,23.102545095782304,-461.00806
22.0,24.0,43.23,24.799999999999997,22.986635148445302,-410.20697
22.0,24.0,27.885,21.89999999999999,22.97556970466583,-341.58252
22.0,24.0,14.025,20.4,22.99664489094942,-294.43994
22.0,24.0,23.92561871,18.9,22.985426982200295,-250.70564
15.0,28.0,0.0,18.299999999999997,22.969624761924734,-226.0588
15.0,28.0,0.0,17.599999999999994,22.921570914646598,-1027.0803
15.0,28.0,0.0,17.1,21.61948698457624,-730.3428
15.0,28.0,0.0,16.6,21.74209881011977,-660.9874
15.0,28.0,0.0,16.299999999999997,21.723498537717326,-521.473
15.0,28.0,0.0,15.899999999999999,21.812048566809636,-428.78918
15.0,28.0,0.0,15.600000000000009,21.865384240211235,-417.36423
15.0,28.0,0.0,15.399999999999999,21.80785975216365,-381.8701
15.0,28.0,0.0,15.299999999999997,21.78002450991099,-370.88242
15.0,28.0,0.0,15.200000000000003,21.727044389616687,-348.85913
15.0,28.0,0.0,15.200000000000003,21.693309679304495,-336.27658
15.0,28.0,0.0,15.200000000000003,21.654198566287793,-330.224
15.0,28.0,0.0,15.299999999999997,21.609952876740397,-324.63818
15.0,28.0,0.0,15.299999999999997,21.569094754355675,-319.48004
15.0,28.0,0.0,15.5,21.53196389574485,-314.79245
15.0,28.0,0.0,15.600000000000009,21.499001843499762,-310.63116
15.0,28.0,0.0,15.700000000000003,21.46978397688744,-306.94254
15.0,28.0,0.0,15.799999999999997,21.443747834744553,-303.6556
15.0,28.0,0.988133785,16.5,21.42064055699303,-300.73843
15.0,28.0,4.943686915,17.1,21.403631256882445,721.126
22.0,24.0,9.839565404,17.9,22.944700482330063,566.8932
22.0,24.0,103.28283859999999,18.6,23.01363117854845,468.68906
22.0,24.0,111.7247687,19.39999999999999,23.008047963129226,393.8631
22.0,24.0,200.2598502,20.299999999999997,23.00973929655211,202.76859
22.0,24.0,150.63552430000001,21.799999999999997,23.045712873130398,128.54858
22.0,24.0,308.6015835,23.4,23.039351455804642,31.903381
22.0,24.0,296.32712319999996,24.299999999999997,23.036077075021158,-44.189026
22.0,24.0,472.83475949999996,25.099999999999994,23.03691974320047,-170.70331
22.0,24.0,466.28687199999996,25.599999999999994,22.999176648354783,-240.82004
22.0,24.0,563.3026173,26.099999999999994,23.007077639231483,-337.56473
22.0,24.0,597.1108569,26.5,22.99296672528059,-406.95117
22.0,24.0,678.3139100999999,26.799999999999997,23.00255939172293,-491.16458
22.0,24.0,661.3555514999999,27.200000000000003,22.997724313475757,-499.8375
22.0,24.0,633.3001704,27.5,23.07958393117334,-518.17957
22.0,24.0,633.5182477000001,27.700000000000003,23.144503250441716,-528.50854
22.0,24.0,575.4825871,27.900000000000006,23.215249255161456,-559.55206
22.0,24.0,540.1831556,27.900000000000006,23.233916631146545,-582.76624
22.0,24.0,405.7736157,28.0,23.24509924350928,-596.58276
22.0,24.0,390.9664625,27.799999999999997,23.22931063759607,-594.9297
22.0,24.0,247.26655449999998,27.599999999999994,23.235554380930125,-597.2409
22.0,24.0,254.63497489999997,27.5,23.197807220548484,-588.8957
22.0,24.0,144.4990967,27.5,23.18356772160029,-589.8701
22.0,24.0,171.3327146,27.099999999999994,23.12931810814758,-577.2221
22.0,24.0,86.7060457,26.700000000000003,23.106978809625865,-500.7742
22.0,24.0,96.80377865,26.700000000000003,22.963436368401624,-454.97046
22.0,24.0,15.18,25.200000000000003,22.961626240137875,-387.03418
22.0,24.0,39.208404200000004,24.299999999999997,22.98794610317107,-353.92465
22.0,24.0,15.370315,23.5,22.982068097792254,-323.31772
15.0,28.0,0.0,22.599999999999994,22.9628126749623,-300.87585
15.0,28.0,0.0,21.700000000000003,22.928769248157117,-1025.6338
15.0,28.0,0.0,21.1,21.758118592922855,-863.75433
15.0,28.0,0.0,20.4,21.712282854012436,-685.0011
15.0,28.0,0.0,20.0,21.842853420638185,-717.87305
15.0,28.0,0.0,19.6,21.70044371815947,-532.193
15.0,28.0,0.0,19.299999999999997,21.860247774868537,-497.5275
15.0,28.0,0.0,19.0,21.853249767256123,-403.9082
15.0,28.0,0.0,18.799999999999997,21.925288164866956,-409.68616
15.0,28.0,0.0,18.6,21.87039224970987,-388.57086
15.0,28.0,0.0,18.299999999999997,21.843835681806038,-379.80875
15.0,28.0,0.0,18.10000000000001,21.80592883011241,-363.8438
15.0,28.0,0.0,17.9,21.78038254188789,-354.53217
15.0,28.0,0.0,17.599999999999994,21.74976365008217,-342.2886
15.0,28.0,0.0,17.299999999999997,21.72506928827424,-339.17105
15.0,28.0,0.0,17.1,21.689172474615848,-334.63925
15.0,28.0,0.0,17.0,21.655380708329055,-330.3732
15.0,28.0,0.0,16.89999999999999,21.623480187435266,-326.34592
15.0,28.0,1.98,17.9,21.593564198585565,-322.56918
15.0,28.0,60.69670335,18.9,21.571760561267535,629.8336
22.0,24.0,23.925,19.799999999999997,23.01965586013748,444.14798
22.0,24.0,118.3572314,20.700000000000003,23.019838278959213,348.92264
22.0,24.0,96.38677137,21.5,23.001189296121098,277.0882
22.0,24.0,214.61679819999998,22.299999999999997,22.989056291172837,107.12973
22.0,24.0,133.307614,23.10000000000001,23.049846930886535,52.26999
22.0,24.0,311.57624369999996,23.9,23.0585616479877,-49.72165
22.0,24.0,297.412914,24.5,23.037148692396386,-118.401184
22.0,24.0,471.0046226,25.200000000000003,23.030309413460706,-224.6484
22.0,24.0,480.2392092,25.799999999999997,23.005767292329068,-293.52676
22.0,24.0,584.0334663,26.400000000000006,23.008901371899903,-385.5402
22.0,24.0,611.3542378,26.700000000000003,22.99573517568377,-445.66443
22.0,24.0,643.352988,27.099999999999994,23.012328077171112,-500.37534
22.0,24.0,627.7598767999999,27.400000000000006,23.034803768121257,-505.79727
22.0,24.0,654.8754979999999,27.599999999999994,23.114716028066553,-522.77026
22.0,24.0,655.0645462,27.900000000000006,23.187083166759436,-543.90094
